name,label
06997.png,sad
06998.png,sad
06999.png,sad
07000.png,sad
07001.png,sad
07002.png,sad
07003.png,sad
07004.png,sad
07005.png,sad
07006.png,sad
07007.png,sad
07008.png,sad
07009.png,sad
07010.png,sad
07011.png,sad
07012.png,sad
07013.png,sad
07014.png,sad
07015.png,sad
07016.png,sad
07017.png,sad
07018.png,sad
07019.png,sad
07020.png,sad
07021.png,sad
07022.png,sad
07023.png,sad
07024.png,sad
07025.png,sad
07026.png,sad
07027.png,sad
07028.png,sad
07029.png,sad
07030.png,sad
07031.png,sad
07032.png,sad
07033.png,sad
07034.png,sad
07035.png,sad
07036.png,sad
07037.png,sad
07038.png,sad
07039.png,sad
07040.png,sad
07041.png,sad
07042.png,sad
07043.png,sad
07044.png,sad
07045.png,sad
07046.png,sad
07047.png,sad
07048.png,sad
07049.png,sad
07050.png,sad
07051.png,sad
07052.png,sad
07053.png,sad
07054.png,sad
07055.png,sad
07056.png,sad
07057.png,sad
07058.png,sad
07059.png,sad
07060.png,sad
07061.png,sad
07062.png,sad
07063.png,sad
07064.png,sad
07065.png,sad
07066.png,sad
07067.png,sad
07068.png,sad
07069.png,sad
07070.png,sad
07071.png,sad
07072.png,sad
07073.png,sad
07074.png,sad
07075.png,sad
07076.png,sad
07077.png,sad
07078.png,sad
07079.png,sad
07080.png,sad
07081.png,sad
07082.png,sad
07083.png,sad
07084.png,sad
07085.png,sad
07086.png,sad
07087.png,sad
07088.png,sad
07089.png,sad
07090.png,sad
07091.png,sad
07092.png,sad
07093.png,sad
07094.png,sad
07095.png,sad
07096.png,sad
07097.png,sad
07098.png,sad
07099.png,sad
07100.png,sad
07101.png,sad
07102.png,sad
07103.png,sad
07104.png,sad
07105.png,sad
07106.png,sad
07107.png,sad
07108.png,sad
07109.png,sad
07110.png,sad
07111.png,sad
07112.png,sad
07113.png,sad
07114.png,sad
07115.png,sad
07116.png,sad
07117.png,sad
07118.png,sad
07119.png,sad
07120.png,sad
07121.png,sad
07122.png,sad
07123.png,sad
07124.png,sad
07125.png,sad
07126.png,sad
07127.png,sad
07128.png,sad
07129.png,sad
07130.png,sad
07131.png,sad
07132.png,sad
07133.png,sad
07134.png,sad
07135.png,sad
07136.png,sad
07137.png,sad
07138.png,sad
07139.png,sad
07140.png,sad
07141.png,sad
07142.png,sad
07143.png,sad
07144.png,sad
07145.png,sad
07146.png,sad
07147.png,sad
07148.png,sad
07149.png,sad
07150.png,sad
07151.png,sad
07152.png,sad
07153.png,sad
07154.png,sad
07155.png,sad
07156.png,sad
07157.png,sad
07158.png,sad
07159.png,sad
07160.png,sad
07161.png,sad
07162.png,sad
07163.png,sad
07164.png,sad
07165.png,sad
07166.png,sad
07167.png,sad
07168.png,sad
07169.png,sad
07170.png,sad
07171.png,sad
07172.png,sad
07173.png,sad
07174.png,sad
07175.png,sad
07176.png,sad
07177.png,sad
07178.png,sad
